ward,menu_package,address,cost_numeric,cost_share,lat,lon,Tract,Block_Group,GEOID_Full
10,Street Speed Hump Menu (2024),13300-13400 S Avenue L,4880.0,0.003358,41.651731031785,-87.53652030953,550100,2,170315501002
10,Street Speed Hump Menu (2024),10500-10600 S Avenue N,4880.0,0.003358,41.710106713764,-87.538935982736,520200,2,170315202002
10,Street Speed Hump Menu (2024),11200-11300 S Avenue N,4880.0,0.003358,41.689909133916,-87.539148455271,520600,1,170315206001
10,Street Speed Hump Menu (2024),8700-8800 S Baltimore Ave,4880.0,0.003358,41.735431962523,-87.549006998329,460800,1,170314608001
10,Street Speed Hump Menu (2024),13000-13100 S Buffalo Ave,2440.0,0.001679,41.657177257192,-87.543816001873,550100,6,170315501006
10,Street Speed Hump Menu (2024),9200-9300 S Burley Ave,4880.0,0.003358,41.728265238971,-87.545776543647,461000,1,170314610001
10,Street Speed Hump Replacement (2024),11058-11000 S Avenue F,0.0,0.0,41.695319778144,-87.530749955927,520500,2,170315205002
10,Street Speed Hump Replacement (2024),11000-11100 S Avenue G,0.0,0.0,41.695294590525,-87.5320041401,520500,1,170315205001
10,,2900-2940 E 90th St,4659.44,0.003206,41.732042153241,-87.552382306919,833900,1,170318339001
10,,10516 S AVENUE L,2809.14,0.001933,41.704050871406,-87.536764642008,520300,2,170315203002
10,,10910 S TORRENCE AVE,11219.78,0.00772,41.69725666833,-87.559990560431,838800,2,170318388002
10,,11100 S TORRENCE AVE,11219.78,0.00772,41.692308850607,-87.559548280638,838800,2,170318388002
10,,13157 S AVENUE O,11219.78,0.00772,41.655599447738,-87.539606861556,550100,1,170315501001
10,,3924 E 112TH ST,500.0,0.000344,41.692078705734,-87.528460271437,520500,2,170315205002
11,ADA - Alley Resurfacing Menu (2024),2840 S LOWE AVE,3622.5,0.002442,41.842338988484,-87.64304390533,600400,1,170316004001
11,ADA - Alley Resurfacing Menu (2024),S CANAL ST & W 30TH ST & W 31ST ST & S CANAL ST,3622.5,0.002442,41.83997520797,-87.637809574435,840100,2,170318401002
11,ADA - Alley Resurfacing Menu (2024),W 43RD PL & S WALLACE ST & S UNION AVE & W 44TH ST,7245.0,0.004884,41.815384003248,-87.641180021521,610800,1,170316108001
11,ADA - Street Resurfacing Menu (2024),2530-2600 S Stewart Ave,3622.5,0.002442,41.846242947835,-87.636630511415,340300,1,170313403001
11,Alley Apron Menu (2024),534 W 32ND ST,17683.4,0.011921,41.836503130308,-87.640320792627,840000,1,170318400001
11,Alley Resurfacing Menu (2024),2840 S LOWE AVE,15998.16,0.010785,41.842338988484,-87.64304390533,600400,1,170316004001
11,Alley Resurfacing Menu (2024),3549 S UNION AVE,23373.9,0.015757,41.829353199261,-87.643386222256,839900,1,170318399001
11,Alley Resurfacing Menu (2024),806 W 27TH ST,13522.57,0.009116,41.844696692119,-87.64681827633,840200,1,170318402001
11,Alley Resurfacing Menu (2024),S CANAL ST & W 30TH ST & W 31ST ST & S CANAL ST,15735.5,0.010608,41.83997520797,-87.637809574435,840100,2,170318401002
11,Alley Resurfacing Menu (2024),S GREEN ST & W 26TH PL & W 27TH ST & S PEORIA ST,8399.61,0.005662,41.844431991616,-87.648503038869,840200,1,170318402001
11,Alley Resurfacing Menu (2024),S HALSTED ST & W 35TH ST & W 36TH ST & S EMERALD AVE,2918.03,0.001967,41.828982006679,-87.644836962058,839900,1,170318399001
11,Alley Resurfacing Menu (2024),W 43RD PL & S WALLACE ST & S UNION AVE & W 44TH ST,21582.84,0.01455,41.815384003248,-87.641180021521,610800,1,170316108001
11,Alley Speed Hump Menu (2024),3549 S UNION AVE,0.0,0.0,41.829353199261,-87.643386222256,839900,1,170318399001
11,Alley Speed Hump Replacement (2024),2840 S LOWE AVE,0.0,0.0,41.842338988484,-87.64304390533,600400,1,170316004001
11,Alley Speed Hump Replacement (2024),S HALSTED ST & W 35TH ST & W 36TH ST & S EMERALD AVE,0.0,0.0,41.828982006679,-87.644836962058,839900,1,170318399001
11,Alley Speed Hump Replacement (2024),W 43RD PL & S WALLACE ST & S UNION AVE & W 44TH ST,0.0,0.0,41.815384003248,-87.641180021521,610800,1,170316108001
11,Bollard Menu (2024),W 32ND ST & S GREEN ST,9740.84,0.006567,41.836465118377,-87.647198814734,600900,1,170316009001
11,Concrete Alley Menu (2024),S GRADY CT & W FULLER ST,35037.12,0.02362,41.842282997371,-87.661173961899,600700,2,170316007002
11,Curb & Gutter Menu (2024),2701 S PRINCETON AVE,11301.69,0.007619,41.84392614376,-87.634019696915,340400,1,170313404001
11,Curb & Gutter Menu (2024),900 W 37TH PL,41002.0,0.027641,41.826778110967,-87.64780172503,839900,2,170318399002
11,Pavement Markings Menu (2024),S ARCHER AVE & S CANAL ST,2000.0,0.001348,41.851094012079,-87.638534441422,841100,3,170318411003
11,Pavement Markings Menu (2024),S WENTWORTH AVE & W CERMAK RD,22050.0,0.014865,41.852952615289,-87.632012985475,841100,1,170318411001
11,Street Bump Outs Menu (2024),800-900 W 27th St,15709.0,0.01059,41.844722256923,-87.646600598305,840200,1,170318402001
11,Street Resurfacing Menu (2024),2500-2570 S Emerald Ave,31629.97,0.021323,41.845570128339,-87.645704405217,840200,1,170318402001
11,Street Resurfacing Menu (2024),3100-3200 S Emerald Ave,67194.55,0.045298,41.836126866674,-87.645258907064,839800,1,170318398001
11,Street Resurfacing Menu (2024),3400-3600 S Emerald Ave,113345.09,0.076409,41.82882518127,-87.64508783242,839900,3,170318399003
11,Street Resurfacing Menu (2024),3800-3900 S Emerald Ave,58468.21,0.039415,41.823087181814,-87.645072074442,842600,1,170318426001
11,Street Resurfacing Menu (2024),2511-2530 S Green St,8455.54,0.0057,41.846107073057,-87.647243071183,840200,1,170318402001
11,Street Resurfacing Menu (2024),2800-2840 S Hillock Ave,34761.65,0.023434,41.84339200698,-87.661269431776,600700,2,170316007002
11,Street Resurfacing Menu (2024),3100-3200 S Lituanica Ave,84719.19,0.057112,41.836315249948,-87.648966641933,600900,2,170316009002
11,Street Resurfacing Menu (2024),3400-3440 S Lituanica Ave,41179.3,0.02776,41.832650178965,-87.648957254202,839700,3,170318397003
11,Street Resurfacing Menu (2024),2980-3080 S Lloyd Ave,47063.28,0.031727,41.838555211019,-87.65866722576,600700,1,170316007001
11,Street Resurfacing Menu (2024),2450-2500 S Lowe Ave,25366.61,0.0171,41.846140159595,-87.643612940276,840200,1,170318402001
11,Street Resurfacing Menu (2024),2984-2990 S Mcdermott St,11250.38,0.007584,41.883229,-87.632398,839100,1,170318391001
11,Street Resurfacing Menu (2024),4300-4330 S Parnell Ave,22107.7,0.014903,41.815563009493,-87.639394005818,610800,1,170316108001
11,Street Resurfacing Menu (2024),2530-2600 S Stewart Ave,17425.75,0.011747,41.846242947835,-87.636630511415,340300,1,170313403001
11,Street Resurfacing Menu (2024),2600-2800 S Union Ave,66131.95,0.044582,41.843420212084,-87.64432600124,600400,3,170316004003
11,Street Resurfacing Menu (2024),700-800 W 25th St,34379.97,0.023177,41.846240294781,-87.643625410374,840200,1,170318402001
11,Street Resurfacing Menu (2024),450-600 W 27th St,88207.19,0.059463,41.844728752898,-87.638669557701,840100,1,170318401001
11,Street Resurfacing Menu (2024),200-230 W 29th St,25904.54,0.017463,41.841239123303,-87.633046141427,340400,1,170313404001
11,Street Resurfacing Menu (2024),1312-1400 W 32nd St,49027.49,0.033051,41.83555844791,-87.660717064357,839700,1,170318397001
11,Street Resurfacing Menu (2024),1800-1900 W 33rd Pl,50843.6,0.034275,41.833305015151,-87.670552976276,840400,1,170318404001
11,Street Resurfacing Menu (2024),950-1000 W 36th St,34702.93,0.023394,41.828926979484,-87.651126993658,839900,2,170318399002
11,Street Resurfacing Menu (2024),600-700 W 37th St,84286.63,0.05682,41.827361826705,-87.64133768512,839900,3,170318399003
11,Street Resurfacing Menu (2024),940-1000 W 38th Pl,59503.82,0.040113,41.824561647847,-87.649056315582,839900,2,170318399002
11,Street Speed Hump Menu (2024),800-900 W 27th St,7320.0,0.004935,41.844722256923,-87.646600598305,840200,1,170318402001
11,Street Speed Hump Replacement (2024),1312-1400 W 32nd St,0.0,0.0,41.83555844791,-87.660717064357,839700,1,170318397001
11,,S LOWE AVE & W 28TH ST & W 29TH ST & S UNION AVE,3622.5,0.002442,41.843596986422,-87.642748024148,600400,1,170316004001
11,,3031 S CANAL ST,3622.5,0.002442,41.839034548886,-87.637484775687,840100,2,170318401002
11,,S LOWE AVE & W 28TH ST & W 29TH ST & S UNION AVE,15998.16,0.010785,41.843596986422,-87.642748024148,600400,1,170316004001
11,,W 35TH ST & S LOWE AVE & S UNION AVE & W 36TH ST,23373.9,0.015757,41.830832018438,-87.64246303944,839800,3,170318398003
11,,S GREEN ST & W 26TH PL & W 27TH ST & S HALSTED ST,13522.57,0.009116,41.844543009924,-87.646436983555,840200,1,170318402001
11,,3031 S CANAL ST,15735.5,0.010608,41.839034548886,-87.637484775687,840100,2,170318401002
11,,W 35TH ST & S LOWE AVE & S UNION AVE & W 36TH ST,0.0,0.0,41.830832018438,-87.64246303944,839800,3,170318398003
11,,S LOWE AVE & W 28TH ST & W 29TH ST & S UNION AVE,0.0,0.0,41.843596986422,-87.642748024148,600400,1,170316004001
11,,2810 S GRADY CT,35037.12,0.02362,41.841927604676,-87.661139847553,600700,2,170316007002
11,,S GROVE ST & S LOCK ST,35037.12,0.02362,41.841504695751,-87.662385901279,600700,2,170316007002
12,(2024) Miscellaneous CDOT Projects (2024),3600 S WESTERN BLVD,660.0,0.00046,41.828155928211,-87.685796221572,840300,1,170318403001
12,Alley Resurfacing Menu (2024),3300-3400 S ARCHER AVE,28726.83,0.020018,41.832537316639,-87.67468282379,840400,1,170318404001
12,Alley Resurfacing Menu (2024),3834-3872 S ARCHER AVE,11347.62,0.007907,41.823366005823,-87.689547961433,580100,2,170315801002
12,Alley Resurfacing Menu (2024),4501-4557 S RICHMOND ST,14186.04,0.009885,41.811736240895,-87.697695925691,842800,5,170318428005
12,Alley Resurfacing Menu (2024),S HONORE ST & W 36TH ST & W 37TH ST & S WOOD ST,41665.83,0.029034,41.828598702247,-87.671576909568,590600,2,170315906002
12,Alley Resurfacing Menu (2024),S WASHTENAW AVE & W 44TH ST & W 45TH ST & S FAIRFIELD AVE,33199.1,0.023134,41.813791399735,-87.691923895707,580600,3,170315806003
12,Alley Speed Hump Menu (2024),3731 S WOLCOTT AVE,362.5,0.000253,41.825837242336,-87.672456171211,590600,2,170315906002
12,Alley Speed Hump Menu (2024),S WASHTENAW AVE & W 44TH ST & W 45TH ST & S FAIRFIELD AVE,0.0,0.0,41.813791399735,-87.691923895707,580600,3,170315806003
12,Alley Speed Hump Replacement (2024),3300-3400 S ARCHER AVE,0.0,0.0,41.832537316639,-87.67468282379,840400,1,170318404001
12,Alley Speed Hump Replacement (2024),S HONORE ST & W 36TH ST & W 37TH ST & S WOOD ST,0.0,0.0,41.828598702247,-87.671576909568,590600,2,170315906002
12,Alley Speed Hump Replacement (2024),S RICHMOND ST & W 45TH ST & W 46TH ST & S FRANCISCO AVE,0.0,0.0,41.811848181212,-87.698017874592,842800,6,170318428006
12,Arterial Street Bump Outs Menu (2024),S LEAVITT ST & S ARCHER AVE,260000.0,0.181177,41.82901742022,-87.680109435543,590500,1,170315905001
12,Bollard Menu (2024),3500 S WESTERN AVE,5052.18,0.003521,41.834796574821,-87.685822792205,840300,1,170318403001
12,Bollard Menu (2024),3505 S MAPLEWOOD AVE,41932.13,0.02922,41.830053884457,-87.688150781993,580100,1,170315801001
12,Concrete Alley Menu (2024),S ARCHER AVE & S BLAKE ST,48443.41,0.033757,41.828076006765,-87.681588003264,590500,1,170315905001
12,Concrete Alley Menu (2024),S SEELEY AVE & W 33RD ST & W 34TH ST & S DAMEN AVE,5377.38,0.003747,41.83403398927,-87.676622060908,840300,2,170318403002
12,Curb & Gutter Menu (2024),2701 W 36TH PL,18467.22,0.012869,41.827348809157,-87.692356069062,580100,1,170315801001
12,Curb & Gutter Menu (2024),2900-3000 W 38th St,6187.35,0.004312,41.824668511667,-87.699897181103,580200,1,170315802001
12,Gunsaulus Elementary - Playground Improvements,4420 S SACRAMENTO AVE,28748.8,0.020033,41.812743368471,-87.699846554408,580502,2,170315805022
12,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",4136 S CALIFORNIA AVE,350.0,0.000244,41.818112564188,-87.69484012746,580501,2,170315805012
12,Miscellaneous CDOT Projects (2024),3932 S ROCKWELL ST,660.0,0.00046,41.821857095613,-87.690006283899,580600,1,170315806001
12,Pavement Markings Menu (2024),3002 W 42ND ST,4517.69,0.003148,41.81755667637,-87.699684029305,580501,3,170315805013
12,Street Light Residential Staggered Piggy Back Menu (2024),3512-3400 S Leavitt St,163000.0,0.113584,41.832035073001,-87.68050447464,840300,3,170318403003
12,Street Light Upgrade Menu (2024),3537-3659 S WESTERN BLVD,500.0,0.000348,41.829142226758,-87.684036943914,590500,1,170315905001
12,Street Resurfacing Menu (2024),4300-4500 S Campbell Ave,95518.47,0.06656,41.812291739469,-87.687075714053,580700,1,170315807001
12,Street Resurfacing Menu (2024),4302-4500 S Fairfield Ave,114584.51,0.079846,41.811809792096,-87.693407157293,842800,2,170318428002
12,Street Resurfacing Menu (2024),4400-4500 S Maplewood Ave,45454.83,0.031674,41.813692158001,-87.688570547704,580700,1,170315807001
12,Street Resurfacing Menu (2024),3500-3630 S Rockwell St,117376.98,0.081792,41.830063188369,-87.690222117906,580100,1,170315801001
12,Street Resurfacing Menu (2024),3500-3530 S Washtenaw Ave,28104.72,0.019584,41.830011765393,-87.692646583399,580100,1,170315801001
12,Street Resurfacing Menu (2024),3427-3400 W 37th Pl,28331.92,0.019743,41.825445556001,-87.709563191845,580300,1,170315803001
12,Street Resurfacing Menu (2024),2800-2900 W 38th St,75502.76,0.052613,41.824723455042,-87.697195190795,580200,1,170315802001
12,Street Resurfacing Menu (2024),2900-3000 W 38th St,80135.37,0.055841,41.824668511667,-87.699897181103,580200,1,170315802001
12,Street Speed Hump Menu (2024),4600-4644 S ROCKWELL ST,2440.0,0.0017,41.808871515938,-87.689688358311,842800,1,170318428001
12,Street Speed Hump Menu (2024),3100-3200 W 40th Pl,4880.0,0.003401,41.819991726625,-87.702021679067,580501,1,170315805011
12,Street Speed Hump Replacement (2024),4300-4500 S Campbell Ave,0.0,0.0,41.812291739469,-87.687075714053,580700,1,170315807001
12,Street Speed Hump Replacement (2024),4400-4500 S Maplewood Ave,0.0,0.0,41.813692158001,-87.688570547704,580700,1,170315807001
12,,S ARCHER AVE & W 33RD ST & W 34TH ST & S DAMEN AVE,28726.83,0.020018,41.834121999254,-87.67160096563,840400,1,170318404001
12,,W 38TH ST & S ARCHER AVE & S ROCKWELL ST & S MAPLEWOOD AVE,11347.62,0.007907,41.824143008247,-87.68974300832,580100,2,170315801002
12,,S RICHMOND ST & W 45TH ST & W 46TH ST & S FRANCISCO AVE,14186.04,0.009885,41.811848181212,-87.698017874592,842800,6,170318428006
12,,W 37TH ST & S HONORE ST & S WOLCOTT AVE & W 38TH ST,362.5,0.000253,41.824941007339,-87.67267703436,590600,3,170315906003
12,,S ARCHER AVE & W 33RD ST & W 34TH ST & S DAMEN AVE,0.0,0.0,41.834121999254,-87.67160096563,840400,1,170318404001
12,,W 37TH ST & S ARCHER AVE,48443.41,0.033757,41.831838098276,-87.675339713541,840300,2,170318403002
12,,3345-3349 S SEELEY AVE,5377.38,0.003747,41.832587566149,-87.676282677649,840300,2,170318403002
12,,2700-2800 W 36th Pl,18467.22,0.012869,41.827678872192,-87.692695198438,580100,1,170315801001
12,,4600-4700 S Rockwell St,2440.0,0.0017,41.810023692348,-87.689648376633,842800,1,170318428001
13,Alley Apron Menu (2024),5759 S MASON AVE,25912.9,0.017275,41.787212384766,-87.770376413954,561100,2,170315611002
13,Alley Apron Menu (2024),5801 S MELVINA AVE,4677.51,0.003118,41.786792493326,-87.77644340311,561100,5,170315611005
13,Alley Apron Menu (2024),6244 S MAJOR AVE,5341.86,0.003561,41.778535941513,-87.764476392308,640300,2,170316403002
13,Alley Apron Menu (2024),7059 W 63RD PL,23055.67,0.01537,41.776278317802,-87.798225287254,640500,2,170316405002
13,Alley Speed Hump Menu (2024),5545 S NEWCASTLE AVE,725.0,0.000483,41.790781566776,-87.792483767398,561000,4,170315610004
13,Alley Speed Hump Menu (2024),5710 W 56TH ST,725.0,0.000483,41.791055194005,-87.765189189355,561100,1,170315611001
13,Alley Speed Hump Menu (2024),6244 S NASHVILLE AVE,725.0,0.000483,41.778119444744,-87.786669324984,640400,2,170316404002
13,Alley Speed Hump Menu (2024),W ARCHER AVE & S NEW ENGLAND AVE & S NEWCASTLE AVE & W 56TH ST,1450.0,0.000967,41.792155989349,-87.793972980135,560900,4,170315609004
13,Bollard Menu (2024),4459 W 55TH ST,1549.16,0.001033,41.79274024991,-87.735204439487,620300,6,170316203006
13,Bollard Menu (2024),5915 S NATOMA AVE,1532.67,0.001022,41.784406500768,-87.787336524477,640400,2,170316404002
13,Curb & Gutter Menu (2024),4134 W 58TH ST,2697.24,0.001798,41.787927822111,-87.726858410857,620300,2,170316203002
13,Curb & Gutter Menu (2024),5711 S MASON AVE,4376.3,0.002918,41.788497707708,-87.770395859969,561100,2,170315611002
13,Curb & Gutter Menu (2024),5804 S NEWCASTLE AVE,2644.1,0.001763,41.786454828357,-87.792880482875,561000,4,170315610004
13,Curb & Gutter Menu (2024),5812 S KILDARE AVE,3065.06,0.002043,41.787207062257,-87.730596907311,620300,5,170316203005
13,Curb & Gutter Menu (2024),5826 S NARRAGANSETT AVE,7103.7,0.004736,41.785999439557,-87.78185132322,561000,1,170315610001
13,Curb & Gutter Menu (2024),6006 S MOODY AVE,2549.47,0.0017,41.782993186164,-87.775631112873,640300,6,170316403006
13,Curb & Gutter Menu (2024),6218 S NEENAH AVE,6531.62,0.004354,41.778821596773,-87.785278012876,640400,1,170316404001
13,Curb & Gutter Menu (2024),6350 S OAK PARK AVE,4608.93,0.003073,41.776030632563,-87.791266715057,640500,2,170316405002
13,Floodlight Menu (2024),5518 S NEVA AVE,950.0,0.000633,41.791342525646,-87.800630390551,561000,6,170315610006
13,Floodlight Menu (2024),5925 S MEADE AVE,950.0,0.000633,41.784437932905,-87.77389572364,640300,4,170316403004
13,Floodlight Menu (2024),6455 S NATCHEZ AVE,950.0,0.000633,41.774165742925,-87.783315390248,640500,1,170316405001
13,Floodlight Menu (2024),6458 W 60TH ST,950.0,0.000633,41.783370329898,-87.783745214242,640400,1,170316404001
13,Floodlight Menu (2024),6559 S KNOX AVE,950.0,0.000633,41.773181833221,-87.738207172481,640800,2,170316408002
13,Miscellaneous CDOT Projects (2024),5501 S MERRIMAC AVE,412.22,0.000275,41.791917064751,-87.778053438747,561100,5,170315611005
13,Miscellaneous CDOT Projects (2024),6001 S AUSTIN AVE,6250.0,0.004167,41.783244643259,-87.771431276468,640300,4,170316403004
13,Pavement Markings Menu (2024),W ARCHER AVE & S OAK PARK AVE,1980.78,0.001321,41.792205987401,-87.791530996464,560900,3,170315609003
13,Pavement Markings Menu (2024),W ARCHER AVE & S SAYRE AVE,9304.0,0.006203,41.792113996014,-87.796432984898,560900,6,170315609006
13,Sidewalk Menu (2024),4134 W 63RD ST,8474.67,0.00565,41.778848921777,-87.726606786124,650200,2,170316502002
13,Sidewalk Menu (2024),4528 W 64TH PL,5134.29,0.003423,41.775984196819,-87.736041456338,650301,2,170316503012
13,Sidewalk Menu (2024),4543-4559 W 64TH ST,24977.5,0.016652,41.776470137656,-87.73710604186,650301,2,170316503012
13,Sidewalk Menu (2024),5214 W 64TH PL,1635.03,0.00109,41.775344448059,-87.752436710406,640700,3,170316407003
13,Sidewalk Menu (2024),5515 S KOLMAR AVE,993.08,0.000662,41.792585855253,-87.736364075791,620300,6,170316203006
13,Sidewalk Menu (2024),5534 S MCVICKER AVE,3585.18,0.00239,41.79148065941,-87.773519627644,561100,4,170315611004
13,Sidewalk Menu (2024),5534 S NORDICA AVE,1956.39,0.001304,41.790940822936,-87.797945834602,561000,6,170315610006
13,Sidewalk Menu (2024),5556 S NEENAH AVE,3680.62,0.002454,41.79059850601,-87.785696102206,561000,2,170315610002
13,Sidewalk Menu (2024),5558 S KOLMAR AVE,10345.98,0.006897,41.791412933632,-87.736879646656,620300,6,170316203006
13,Sidewalk Menu (2024),5601 S MOODY AVE,1819.84,0.001213,41.79051372306,-87.775378314674,561100,5,170315611005
13,Sidewalk Menu (2024),5606 S NORMANDY AVE,7933.36,0.005289,41.790139093897,-87.789373913682,561000,3,170315610003
13,Sidewalk Menu (2024),5639 S RUTHERFORD AVE,6241.51,0.004161,41.789256269945,-87.789978751815,561000,3,170315610003
13,Sidewalk Menu (2024),5642 S AUSTIN AVE,2606.53,0.001738,41.789452532208,-87.772234598069,561100,4,170315611004
13,Sidewalk Menu (2024),5651 S NEWLAND AVE,5759.37,0.00384,41.788845598599,-87.794846793541,561000,5,170315610005
13,Sidewalk Menu (2024),5655 S NEENAH AVE,8078.61,0.005386,41.788889394043,-87.785063939069,561000,1,170315610001
13,Sidewalk Menu (2024),5658 S SAYRE AVE,3662.02,0.002441,41.788597410446,-87.796686705107,561000,5,170315610005
13,Sidewalk Menu (2024),5709 S NATCHEZ AVE,4466.03,0.002977,41.788280574506,-87.783832721312,561000,1,170315610001
13,Sidewalk Menu (2024),5711 S MEADE AVE,3208.24,0.002139,41.788455630554,-87.774072665616,561100,4,170315611004
13,Sidewalk Menu (2024),5717 S MOODY AVE,5574.87,0.003717,41.788266115723,-87.775296674937,561100,5,170315611005
13,Sidewalk Menu (2024),5734 S KILBOURN AVE,4220.68,0.002814,41.788423569774,-87.735542816918,620300,6,170316203006
13,Sidewalk Menu (2024),5744 S MERRIMAC AVE,2471.73,0.001648,41.787467320351,-87.778244841741,561100,6,170315611006
13,Sidewalk Menu (2024),5824 S MERRIMAC AVE,3558.69,0.002372,41.786124204186,-87.778196226702,561100,6,170315611006
13,Sidewalk Menu (2024),5834 S NATCHEZ AVE,5243.87,0.003496,41.785775768471,-87.784288277749,561000,1,170315610001
13,Sidewalk Menu (2024),5842 S MONITOR AVE,1001.03,0.000667,41.785876518947,-87.7684211674,561100,2,170315611002
13,Sidewalk Menu (2024),5859 S NEWCASTLE AVE,8786.98,0.005858,41.784984139625,-87.792274722733,561000,4,170315610004
13,Sidewalk Menu (2024),5900 W 64TH ST,2224.78,0.001483,41.776309372753,-87.769182830941,640600,2,170316406002
13,Sidewalk Menu (2024),5915 S MOODY AVE,2029.94,0.001353,41.7846409426,-87.775142196461,640300,6,170316403006
13,Sidewalk Menu (2024),5940 S MASSASOIT AVE,2436.63,0.001624,41.784085851062,-87.765900058563,640300,4,170316403004
13,Sidewalk Menu (2024),5941 W 64TH PL,4262.31,0.002842,41.774962149456,-87.770579172191,640600,2,170316406002
13,Sidewalk Menu (2024),5944 S MASSASOIT AVE,6941.25,0.004627,41.784003750321,-87.765897376354,640300,4,170316403004
13,Sidewalk Menu (2024),6027 S MULLIGAN AVE,1103.0,0.000735,41.782413409922,-87.779941255124,640300,3,170316403003
13,Sidewalk Menu (2024),6032 S KEATING AVE,2595.35,0.00173,41.782973572511,-87.741469409196,640100,1,170316401001
13,Sidewalk Menu (2024),6037 S KILDARE AVE,3220.81,0.002147,41.782932794552,-87.729949321472,650200,4,170316502004
13,Sidewalk Menu (2024),6039 S KILBOURN AVE,4138.12,0.002759,41.782877012986,-87.734844855841,650200,5,170316502005
13,Sidewalk Menu (2024),6058 S KOLIN AVE,11904.5,0.007936,41.782334829579,-87.731698540846,650200,4,170316502004
13,Sidewalk Menu (2024),6101 S NARRAGANSETT AVE,4371.92,0.002915,41.78122150329,-87.781119583073,640300,3,170316403003
13,Sidewalk Menu (2024),6119 S KEELER AVE,3373.73,0.002249,41.781636239859,-87.727461488791,650200,2,170316502002
13,Sidewalk Menu (2024),6124 S MASSASOIT AVE,2644.23,0.001763,41.780864224667,-87.765780029709,640300,2,170316403002
13,Sidewalk Menu (2024),6134 S KEELER AVE,839.08,0.000559,41.78122586188,-87.728012431286,650200,2,170316502002
13,Sidewalk Menu (2024),6141 S TRIPP AVE,734.04,0.000489,41.781044561314,-87.728658424564,650200,2,170316502002
13,Sidewalk Menu (2024),6153 W 63RD PL,1528.81,0.001019,41.776644062147,-87.77594652389,640600,3,170316406003
13,Sidewalk Menu (2024),6158 S NATCHEZ AVE,5508.51,0.003672,41.779619679684,-87.784016871724,640400,1,170316404001
13,Sidewalk Menu (2024),6200 S KENNETH AVE,10015.17,0.006677,41.780236587757,-87.734064500655,650200,6,170316502006
13,Sidewalk Menu (2024),6207 S TRIPP AVE,2757.31,0.001838,41.780132191153,-87.728655490898,650200,2,170316502002
13,Sidewalk Menu (2024),6216 S KOMENSKY AVE,4577.88,0.003052,41.77992989392,-87.724324393889,650200,2,170316502002
13,Sidewalk Menu (2024),6218 S MASSASOIT AVE,5990.03,0.003993,41.779158046366,-87.765689840431,640300,2,170316403002
13,Sidewalk Menu (2024),6230 S KILPATRICK AVE,2420.9,0.001614,41.7793810469,-87.740160239739,640100,1,170316401001
13,Sidewalk Menu (2024),6242 S KEDVALE AVE,4199.94,0.0028,41.779159764656,-87.726735364518,650200,2,170316502002
13,Sidewalk Menu (2024),6249 W 63RD PL,2693.09,0.001795,41.776605253935,-87.778278117896,640600,3,170316406003
13,Sidewalk Menu (2024),6254 W 60TH ST,12101.83,0.008068,41.783445054564,-87.778696123408,640300,3,170316403003
13,Sidewalk Menu (2024),6327 S KEELER AVE,4339.15,0.002893,41.777770799481,-87.72735763701,650301,3,170316503013
13,Sidewalk Menu (2024),6330 W 64TH ST,3483.3,0.002322,41.776093371108,-87.780043011429,640600,3,170316406003
13,Sidewalk Menu (2024),6334 W 63RD PL,1162.98,0.000775,41.77705150646,-87.780114173787,640600,3,170316406003
13,Sidewalk Menu (2024),6339 S KEATING AVE,1090.37,0.000727,41.777284020454,-87.740753846122,640800,1,170316408001
13,Sidewalk Menu (2024),6355 S KNOX AVE,3347.91,0.002232,41.776901260846,-87.738308761147,640800,1,170316408001
13,Sidewalk Menu (2024),6358 S TRIPP AVE,2620.48,0.001747,41.776906415716,-87.729117501401,650301,1,170316503011
13,Sidewalk Menu (2024),6401 S LAPORTE AVE,17830.67,0.011887,41.776421229251,-87.745579643057,640700,1,170316407001
13,Sidewalk Menu (2024),6405 S KARLOV AVE,3409.28,0.002273,41.776607558959,-87.724865529558,650301,3,170316503013
13,Sidewalk Menu (2024),6412 S LECLAIRE AVE,639.43,0.000426,41.775736260123,-87.749208671855,640700,2,170316407002
13,Sidewalk Menu (2024),6423 S LOCKWOOD AVE,5721.61,0.003814,41.775696948998,-87.754153827091,640700,3,170316407003
13,Sidewalk Menu (2024),6429 S TRIPP AVE,2518.58,0.001679,41.775908759691,-87.728514255829,650301,3,170316503013
13,Sidewalk Menu (2024),6453 S KNOX AVE,3134.24,0.002089,41.775096385635,-87.738275987906,640800,1,170316408001
13,Sidewalk Menu (2024),6501 S KEELER AVE,827.9,0.000552,41.774832229956,-87.727248085536,650301,4,170316503014
13,Sidewalk Menu (2024),6517 W 63RD PL,3359.8,0.00224,41.776483716339,-87.784384166721,640500,1,170316405001
13,Sidewalk Menu (2024),6552 S KEDVALE AVE,4073.84,0.002716,41.773439995839,-87.726578958205,650301,4,170316503014
13,Sidewalk Menu (2024),6607 W 59TH ST,669.2,0.000446,41.784741609257,-87.786826569488,640400,2,170316404002
13,Sidewalk Menu (2024),6645 S KILPATRICK AVE,1088.99,0.000726,41.771688219985,-87.739357840148,640800,2,170316408002
13,Sidewalk Menu (2024),6750 W 63RD PL,3030.97,0.002021,41.776850843698,-87.790700349859,640500,1,170316405001
