ward,menu_package,address,cost_numeric,cost_share,lat,lon,Tract,Block_Group,GEOID_Full
13,Sidewalk Menu (2023),5729 S NEWCASTLE AVE,2575.17,0.001717,41.787606627581,-87.792369270601,561000,4,170315610004
13,Sidewalk Menu (2023),5729 S RUTHERFORD AVE,4279.05,0.002854,41.78764480715,-87.789929047129,561000,3,170315610003
13,Sidewalk Menu (2023),5747 S AUSTIN AVE,2202.08,0.001469,41.787523311464,-87.771581396354,561100,4,170315611004
13,Sidewalk Menu (2023),5748-5752 S CENTRAL AVE,6305.6,0.004205,41.787497537112,-87.762409498804,561100,1,170315611001
13,Sidewalk Menu (2023),5755 S MAYFIELD AVE,4078.02,0.00272,41.78732713302,-87.769154248652,561100,2,170315611002
13,Sidewalk Menu (2023),5808 S NORDICA AVE,750.34,0.0005,41.786239748721,-87.797771910111,561000,6,170315610006
13,Sidewalk Menu (2023),5812 S MCVICKER AVE,2940.69,0.001961,41.786546735925,-87.773341344564,561100,4,170315611004
13,Sidewalk Menu (2023),5812 S OAK PARK AVE,2673.41,0.001783,41.786217788135,-87.791640547938,561000,4,170315610004
13,Sidewalk Menu (2023),5812 W 64TH PL,3054.97,0.002037,41.775418041169,-87.767130270492,640600,2,170316406002
13,Sidewalk Menu (2023),5815-5817 S NORMANDY AVE,3580.61,0.002388,41.786198886943,-87.788648962876,561000,3,170315610003
13,Sidewalk Menu (2023),5818 S MERRIMAC AVE,1125.79,0.000751,41.786205550556,-87.778303263606,561100,6,170315611006
13,Sidewalk Menu (2023),5820 W 59TH ST,3161.62,0.002108,41.785501847875,-87.767843318995,561100,2,170315611002
13,Sidewalk Menu (2023),5822 S MCVICKER AVE,3286.01,0.002191,41.786301229981,-87.773327262967,561100,4,170315611004
13,Sidewalk Menu (2023),5824 S RUTHERFORD AVE,8599.86,0.005735,41.785959541698,-87.790405809782,561000,3,170315610003
13,Sidewalk Menu (2023),5849 W 64TH ST,5773.74,0.00385,41.775915297575,-87.768468189877,640600,2,170316406002
13,Sidewalk Menu (2023),5854 W 64TH ST,3215.2,0.002144,41.776314988628,-87.768704140451,640600,2,170316406002
13,Sidewalk Menu (2023),5901 W 55TH ST,18553.33,0.012373,41.792402710669,-87.769792111483,561100,3,170315611003
13,Sidewalk Menu (2023),5914 S NASHVILLE AVE,3826.71,0.002552,41.784420498546,-87.786693381046,640400,2,170316404002
13,Sidewalk Menu (2023),5914 S NATOMA AVE,949.77,0.000633,41.78440029816,-87.787913115596,640400,2,170316404002
13,Sidewalk Menu (2023),5922 S NARRAGANSETT AVE,2959.62,0.001974,41.784307007577,-87.781808407876,640400,1,170316404001
13,Sidewalk Menu (2023),5923 S MOODY AVE,2963.53,0.001976,41.784393131633,-87.775139598071,640300,6,170316403006
13,Sidewalk Menu (2023),5923 W 59TH ST,5721.47,0.003816,41.785034221497,-87.770277507496,640300,4,170316403004
13,Sidewalk Menu (2023),5926 S NARRAGANSETT AVE,3179.92,0.002121,41.784184464153,-87.781801367077,640400,1,170316404001
13,Sidewalk Menu (2023),5949 S KILDARE AVE,3343.06,0.002229,41.784446063351,-87.72996683965,650200,4,170316502004
13,Sidewalk Menu (2023),5959 S OAK PARK AVE,10706.0,0.00714,41.78319435184,-87.791019784189,640400,2,170316404002
13,Sidewalk Menu (2023),6001 S MCVICKER AVE,8890.82,0.005929,41.783219246093,-87.77264221002,640300,4,170316403004
13,Sidewalk Menu (2023),6005 S NAGLE AVE,752.64,0.000502,41.7829277235,-87.782429423082,640400,1,170316404001
13,Sidewalk Menu (2023),6011 S MOBILE AVE,3087.92,0.002059,41.782855597224,-87.778729483382,640300,3,170316403003
13,Sidewalk Menu (2023),6039 S KEATING AVE,3708.22,0.002473,41.782811466503,-87.740975798918,640100,1,170316401001
13,Sidewalk Menu (2023),6041 S NORMANDY AVE,522.93,0.000349,41.78184909829,-87.7884720209,640400,2,170316404002
13,Sidewalk Menu (2023),6047 S KEATING AVE,1811.13,0.001208,41.782543832335,-87.740911258264,640100,1,170316401001
13,Sidewalk Menu (2023),6053 S MENARD AVE,3510.55,0.002341,41.781939874302,-87.766526522006,640300,4,170316403004
13,Sidewalk Menu (2023),6056 S RUTHERFORD AVE,4678.51,0.00312,41.781416005353,-87.790231885291,640400,2,170316404002
13,Sidewalk Menu (2023),6058 S TRIPP AVE,5130.36,0.003421,41.782361442122,-87.729242810853,650200,4,170316502004
13,Sidewalk Menu (2023),6059 S MAJOR AVE,5358.47,0.003574,41.781796920943,-87.764026535565,640300,1,170316403001
13,Sidewalk Menu (2023),6100 S KILPATRICK AVE,5112.25,0.003409,41.781986268136,-87.740258056549,640100,1,170316401001
13,Sidewalk Menu (2023),6101 S KOSTNER AVE,4029.24,0.002687,41.782073817114,-87.73235693934,650200,3,170316502003
13,Sidewalk Menu (2023),6105 S MAYFIELD AVE,3009.22,0.002007,41.781370659257,-87.768906647232,640300,2,170316403002
13,Sidewalk Menu (2023),6110-6112 S MONITOR AVE,2402.43,0.001602,41.781137265163,-87.768244979795,640300,2,170316403002
13,Sidewalk Menu (2023),6118 S MASSASOIT AVE,3317.63,0.002212,41.781019080328,-87.765781370814,640300,2,170316403002
13,Sidewalk Menu (2023),6123 S MONITOR AVE,5944.2,0.003964,41.780900979313,-87.767653468888,640300,2,170316403002
13,Sidewalk Menu (2023),6137 S NAGLE AVE,1583.95,0.001056,41.780205365168,-87.782318698141,640400,1,170316404001
13,Sidewalk Menu (2023),6139 S KEELER AVE,3732.8,0.002489,41.781058559092,-87.727439444385,650200,2,170316502002
13,Sidewalk Menu (2023),6141 S TRIPP AVE,7788.58,0.005194,41.781044561314,-87.728658424564,650200,2,170316502002
13,Sidewalk Menu (2023),6143 S NATCHEZ AVE,1448.14,0.000966,41.780064758742,-87.783543964747,640400,1,170316404001
13,Sidewalk Menu (2023),6158 S MENARD AVE,13351.82,0.008904,41.779940664666,-87.767034297701,640300,2,170316403002
13,Sidewalk Menu (2023),6201 S TRIPP AVE,7241.99,0.00483,41.780285538072,-87.728627495341,650200,2,170316502002
13,Sidewalk Menu (2023),6204 S KILPATRICK AVE,4644.47,0.003097,41.780084330486,-87.74017574626,640100,1,170316401001
13,Sidewalk Menu (2023),6205 S NAGLE AVE,2620.86,0.001748,41.779272710802,-87.78229195987,640400,1,170316404001
13,Sidewalk Menu (2023),6210 S PARKSIDE AVE,3562.3,0.002376,41.779456442119,-87.763257831225,640300,1,170316403001
13,Sidewalk Menu (2023),6211 S MASSASOIT AVE,3156.45,0.002105,41.779425890082,-87.765149459133,640300,2,170316403002
13,Sidewalk Menu (2023),6224 S KEATING AVE,2540.91,0.001695,41.779527646387,-87.741374274595,640100,1,170316401001
13,Sidewalk Menu (2023),6235 S KILBOURN AVE,2804.94,0.001871,41.779290312798,-87.734508909161,650200,6,170316502006
13,Sidewalk Menu (2023),6255 W 63RD PL,1297.13,0.000865,41.776601859264,-87.778500070692,640600,3,170316406003
13,Sidewalk Menu (2023),6317 W 63RD PL,2095.43,0.001397,41.776568918385,-87.779501540484,640600,3,170316406003
13,Sidewalk Menu (2023),6332 S KENNETH AVE,4248.19,0.002833,41.77755186417,-87.733973640825,650301,1,170316503011
13,Sidewalk Menu (2023),6342 S KNOX AVE,2232.5,0.001489,41.777224928037,-87.738856769977,640800,1,170316408001
13,Sidewalk Menu (2023),6343 S KEATING AVE,1175.6,0.000784,41.777198231675,-87.740744039296,640800,1,170316408001
13,Sidewalk Menu (2023),6346 S KOMENSKY AVE,2643.71,0.001763,41.777314153396,-87.724441489076,650301,3,170316503013
13,Sidewalk Menu (2023),6351 S KARLOV AVE,3867.23,0.002579,41.777133565292,-87.724885729945,650301,3,170316503013
13,Sidewalk Menu (2023),6400 S OAK PARK AVE,16617.09,0.011082,41.775577213511,-87.791240814976,640500,2,170316405002
13,Sidewalk Menu (2023),6411 S KARLOV AVE,1424.68,0.00095,41.776435101301,-87.724884556478,650301,3,170316503013
13,Sidewalk Menu (2023),6436-6440 S LAMON AVE,4581.75,0.003056,41.775363265432,-87.744909928993,640700,1,170316407001
13,Sidewalk Menu (2023),6457 S KOSTNER AVE,11322.68,0.007551,41.775040101155,-87.732147978494,650301,1,170316503011
13,Sidewalk Menu (2023),6507 S KOMENSKY AVE,3261.3,0.002175,41.774712620198,-87.723608495539,650301,3,170316503013
13,Sidewalk Menu (2023),6527 S KILPATRICK AVE,4317.86,0.00288,41.774002295814,-87.739464877052,640800,2,170316408002
13,Sidewalk Menu (2023),6534 W 63RD ST,9830.08,0.006556,41.777850804747,-87.785127306257,640400,1,170316404001
13,Sidewalk Menu (2023),6536 S KARLOV AVE,2115.12,0.001411,41.773867137625,-87.725354362151,650301,4,170316503014
13,Sidewalk Menu (2023),6539 S KEELER AVE,547.1,0.000365,41.773764752678,-87.727260909848,650301,4,170316503014
13,Sidewalk Menu (2023),6554 S KNOX AVE,2740.52,0.001828,41.773257018893,-87.738768340898,640800,2,170316408002
13,Sidewalk Menu (2023),6642 S KOMENSKY AVE,4159.12,0.002774,41.771897348469,-87.724053826055,650301,4,170316503014
13,Sidewalk Menu (2023),6647 S KEELER AVE,1105.47,0.000737,41.771760974904,-87.727219000332,650301,4,170316503014
13,Sidewalk Menu (2023),6712 W 63RD PL,2119.6,0.001414,41.776921335504,-87.78918967945,640500,1,170316405001
13,Sidewalk Menu (2023),6725 W 64TH ST,2518.69,0.00168,41.775531154953,-87.78957315152,640500,1,170316405001
13,Sidewalk Menu (2023),6823 W 64TH ST,3670.8,0.002448,41.77550018382,-87.791931986712,640500,2,170316405002
13,Sidewalk Menu (2023),6835 W ARCHER AVE,6079.96,0.004055,41.791964337133,-87.792977293857,561000,4,170315610004
13,Sidewalk Menu (2023),6837 W 63RD PL,3123.51,0.002083,41.776385354705,-87.792505141251,640500,2,170316405002
13,Sidewalk Menu (2023),6853 W 64TH PL,4692.59,0.003129,41.774549508362,-87.792981820085,640500,2,170316405002
13,Sidewalk Menu (2023),6918 W 63RD PL,3260.52,0.002174,41.776834163711,-87.794331893229,640500,2,170316405002
13,Street Bump Outs Menu (2023),6000 S NATOMA AVE,7983.68,0.005324,41.782950061272,-87.787860058149,640400,2,170316404002
13,Street Light Upgrade Menu (2023),3835 W 66TH PL,500.0,0.000333,41.772125587693,-87.719119902569,650302,2,170316503022
13,Street Light Upgrade Menu (2023),4035 W 58TH ST,500.0,0.000333,41.787548457173,-87.724316682538,620300,2,170316203002
13,Street Light Upgrade Menu (2023),4114 W 56TH PL,500.0,0.000333,41.790659526266,-87.726237144194,620300,1,170316203001
13,Street Light Upgrade Menu (2023),4123 W 57TH PL,500.0,0.000333,41.788429520926,-87.726432023443,620300,2,170316203002
13,Street Light Upgrade Menu (2023),4658 W 63RD ST,500.0,0.000333,41.77873698146,-87.739671993879,640100,1,170316401001
13,Street Light Upgrade Menu (2023),5737 S PARKSIDE AVE,500.0,0.000333,41.788380796467,-87.763232620316,561100,1,170315611001
13,Street Light Upgrade Menu (2023),5905 W 59TH ST,500.0,0.000333,41.785040591743,-87.769626233619,640300,4,170316403004
13,Street Light Upgrade Menu (2023),5917-5919 S KEDVALE AVE,500.0,0.000333,41.785307178174,-87.726333619899,650200,1,170316502001
13,Street Light Upgrade Menu (2023),6015 W 64TH ST,500.0,0.000333,41.775681861572,-87.772141978039,640600,2,170316406002
13,Street Light Upgrade Menu (2023),6052 S TRIPP AVE,500.0,0.000333,41.7825295831,-87.729249516376,650200,4,170316502004
13,Street Light Upgrade Menu (2023),6220 S KEATING AVE,500.0,0.000333,41.779604843715,-87.741390200211,640100,1,170316401001
13,Street Light Upgrade Menu (2023),6334 S LOREL AVE,500.0,0.000333,41.777085201711,-87.75588091824,640700,3,170316407003
13,Street Light Upgrade Menu (2023),6356 S KOSTNER AVE,500.0,0.000333,41.776936716296,-87.73292833368,650301,1,170316503011
13,Street Light Upgrade Menu (2023),6738 S KOMENSKY AVE,500.0,0.000333,41.770187398312,-87.724038822448,650500,1,170316505001
13,Street Light Upgrade Menu (2023),6801 W 63RD ST,500.0,0.000333,41.777333683231,-87.791212484143,640500,2,170316405002
13,Street Resurfacing Menu (2023),5800-5899 S Newland Ave,56601.14,0.037747,41.786483284918,-87.795402010807,561000,5,170315610005
13,Street Speed Hump Menu (2023),5522 S OAK PARK AVE,2440.0,0.001627,41.791411299161,-87.791827883474,561000,4,170315610004
13,Street Speed Hump Menu (2023),5400-5500 W 64th St,2440.0,0.001627,41.776491092414,-87.7594371083,640700,4,170316407004
13,,6245 S NASHVILLE AVE,14031.96,0.009358,41.778126150266,-87.785880252619,640400,1,170316404001
13,,W 63RD ST & S KILBOURN AVE & S KENNETH AVE & W 64TH ST,1087.5,0.000725,41.778497007572,-87.73497301514,650301,1,170316503011
13,,5547 S MULLIGAN AVE,2866.06,0.001911,41.790964417994,-87.78025582795,561100,6,170315611006
13,,5523 S NEVA AVE,4365.27,0.002911,41.79123565638,-87.799966795277,561000,6,170315610006
13,,5535 S NEVA AVE,4365.27,0.002911,41.790899458244,-87.799955312069,561000,6,170315610006
13,,5658 S NORMANDY AVE,14260.67,0.00951,41.788717481209,-87.78928053928,561000,3,170315610003
13,,5718 S MASON AVE,3998.98,0.002667,41.788316700509,-87.770963063357,561100,4,170315611004
13,,5720 S MASON AVE,3998.98,0.002667,41.78821532139,-87.770944036437,561100,4,170315611004
13,,5704 S NORMANDY AVE,4638.8,0.003094,41.788348300284,-87.789285819879,561000,3,170315610003
13,,5710 S KENNETH AVE,2279.6,0.00152,41.7890957565,-87.734341019641,620300,6,170316203006
13,,5706 S KENNETH AVE,2279.6,0.00152,41.78917706096,-87.734369015197,620300,6,170316203006
13,,6031 S MERRIMAC AVE,3668.13,0.002446,41.782298745486,-87.777511844308,640300,6,170316403006
13,,6017 S NATOMA AVE,6279.64,0.004188,41.782547478463,-87.78728003045,640400,2,170316404002
13,,6115 S NARRAGANSETT AVE,2424.02,0.001617,41.780875624055,-87.781105585294,640300,3,170316403003
13,,6149 S NARRAGANSETT AVE,2424.02,0.001617,41.779909022981,-87.781068872558,640300,3,170316403003
13,,6621 W 59TH ST,4683.33,0.003123,41.784724971179,-87.787358485063,640400,2,170316404002
13,,4530 W 64TH PL,6723.77,0.004484,41.775979628682,-87.736176488798,650301,2,170316503012
13,,4517 W 64TH PL,6723.77,0.004484,41.775566149398,-87.735636694234,650301,2,170316503012
13,,5240 W 64TH PL,3717.86,0.002479,41.775344154693,-87.75343625236,640700,3,170316407003
13,,5623 S NEWLAND AVE,11547.77,0.007701,41.789626791975,-87.794867077747,561000,5,170315610005
13,,5756 S SAYRE AVE,9214.61,0.006145,41.786763911036,-87.796556953246,561000,5,170315610005
13,,5753 S MEADE AVE,3831.03,0.002555,41.787303454144,-87.774014746665,561100,4,170315611004
13,,5700 S MERRIMAC AVE,1722.96,0.001149,41.788605163707,-87.778293205322,561100,6,170315611006
13,,5820 S NORDICA AVE,750.34,0.0005,41.785912812588,-87.797781633119,561000,6,170315610006
13,,5825 S OAK PARK AVE,2673.41,0.001783,41.78595329718,-87.791065381743,561000,3,170315610003
13,,5834 S OAK PARK AVE,2673.41,0.001783,41.785629420441,-87.791637027539,561000,4,170315610004
13,,5835 S OAK PARK AVE,2673.41,0.001783,41.785639688273,-87.791068147771,561000,3,170315610003
13,,5859 S NORMANDY AVE,3580.61,0.002388,41.785032838483,-87.788566987863,561000,3,170315610003
13,,5859 S RUTHERFORD AVE,8599.86,0.005735,41.785037951444,-87.789839276946,561000,3,170315610003
13,,5848 W 64TH ST,3215.2,0.002144,41.776334686101,-87.768470033895,640600,2,170316406002
13,,5925 S NATOMA AVE,949.77,0.000633,41.784160156634,-87.787328561669,640400,2,170316404002
13,,5955 S NATOMA AVE,949.77,0.000633,41.78335457192,-87.787299644103,640400,2,170316404002
13,,5959 S KILDARE AVE,3343.06,0.002229,41.784180859935,-87.729958290108,650200,4,170316502004
13,,5901 S OAK PARK AVE,10706.0,0.00714,41.784654311735,-87.791085749767,640400,2,170316404002
13,,6056 S KEATING AVE,3708.22,0.002473,41.782273348319,-87.741532189651,640100,1,170316401001
13,,6115 S KILPATRICK AVE,5112.25,0.003409,41.78165866145,-87.739677442117,640100,1,170316401001
13,,6111 S KOSTNER AVE,4029.24,0.002687,41.781834807145,-87.732359118635,650200,3,170316502003
13,,6136 S KOSTNER AVE,4029.24,0.002687,41.781071970137,-87.732870079453,650200,3,170316502003
13,,6144 S TRIPP AVE,7788.58,0.005194,41.780876252698,-87.72921196545,650200,3,170316502003
13,,6158 S TRIPP AVE,7788.58,0.005194,41.780541563304,-87.729210875802,650200,3,170316502003
13,,6221 S PARKSIDE AVE,3562.3,0.002376,41.77921831225,-87.762759275624,640300,1,170316403001
13,,6415 S KARLOV AVE,1424.68,0.00095,41.776358867891,-87.724856560922,650301,3,170316503013
13,,6516 S KOMENSKY AVE,3261.3,0.002175,41.774463929131,-87.724147954827,650301,4,170316503014
13,,6518 S KOMENSKY AVE,3261.3,0.002175,41.77438350477,-87.724134543782,650301,4,170316503014
13,,6521 S KILPATRICK AVE,4317.86,0.00288,41.774177393771,-87.739478288097,640800,2,170316408002
13,,6541 S KARLOV AVE,2115.12,0.001411,41.773789479292,-87.724801659456,650301,4,170316503014
13,,6529 S KNOX AVE,2740.52,0.001828,41.773934067122,-87.738243214664,640800,2,170316408002
13,,6536 S KNOX AVE,2740.52,0.001828,41.773763285844,-87.738790972037,640800,2,170316408002
13,,6742 W 64TH ST,2518.69,0.00168,41.775930678368,-87.79024923583,640500,1,170316405001
13,,6815 W 64TH ST,3670.8,0.002448,41.775491005637,-87.791624538503,640500,2,170316405002
13,,6854 W 64TH PL,4692.59,0.003129,41.774967052869,-87.79311903184,640500,2,170316405002
13,,5759 S PARKSIDE AVE,500.0,0.000333,41.787361666461,-87.763032944763,561100,1,170315611001
13,,5701 S PARKSIDE AVE,500.0,0.000333,41.78892514286,-87.763085666934,561100,1,170315611001
14,Alley Resurfacing Menu (2023),3307 W 66TH PL,20237.5,0.01359,41.772363088919,-87.705791670692,660500,2,170316605002
14,Alley Resurfacing Menu (2023),S SACRAMENTO AVE & W 58TH ST & W 59TH ST & S WHIPPLE ST,12906.94,0.008668,41.788180997497,-87.698495978349,630800,3,170316308003
14,Alley Resurfacing Menu (2023),W 52ND ST & S CAMPBELL AVE & S MAPLEWOOD AVE & W 53RD ST,40382.3,0.027118,41.720420183484,-87.685772416967,821900,1,170318219001
14,Alley Resurfacing Menu (2023),W 52ND ST & S FAIRFIELD AVE & S CALIFORNIA AVE & W 53RD ST,47689.1,0.032025,41.779605786679,-87.693104025765,835000,3,170318350003
14,Alley Resurfacing Menu (2023),W 52ND ST & S FRANCISCO AVE & S RICHMOND ST & W 53RD ST,40598.6,0.027264,41.799146999511,-87.696394970499,630400,1,170316304001
14,Alley Resurfacing Menu (2023),W 52ND ST & S SACRAMENTO AVE & S WHIPPLE ST & W 53RD ST,40598.6,0.027264,41.799105006177,-87.698837037989,630400,4,170316304004
14,Alley Resurfacing Menu (2023),W 56TH ST & S WHIPPLE ST & S ALBANY AVE & W 57TH ST,34977.04,0.023489,41.791788987718,-87.69985502013,630800,1,170316308001
14,Alley Resurfacing Menu (2023),W 60TH ST & S TROY ST & S KEDZIE AVE & W 61ST ST,5390.5,0.00362,41.738452087966,-87.702093910287,700502,2,170317005022
14,Alley Speed Hump Menu (2023),W 54TH ST & S SAWYER AVE & S KEDZIE AVE & W 55TH ST,1450.0,0.000974,41.795360013747,-87.704812999677,630300,2,170316303002
14,Alley Speed Hump Replacement (2023),3307 W 66TH PL,0.0,0.0,41.772363088919,-87.705791670692,660500,2,170316605002
14,Alley Speed Hump Replacement (2023),S SACRAMENTO AVE & W 58TH ST & W 59TH ST & S WHIPPLE ST,0.0,0.0,41.788180997497,-87.698495978349,630800,3,170316308003
14,Alley Speed Hump Replacement (2023),W 52ND ST & S CAMPBELL AVE & S MAPLEWOOD AVE & W 53RD ST,0.0,0.0,41.720420183484,-87.685772416967,821900,1,170318219001
14,Alley Speed Hump Replacement (2023),W 52ND ST & S FAIRFIELD AVE & S CALIFORNIA AVE & W 53RD ST,0.0,0.0,41.779605786679,-87.693104025765,835000,3,170318350003
14,Alley Speed Hump Replacement (2023),W 52ND ST & S FRANCISCO AVE & S RICHMOND ST & W 53RD ST,0.0,0.0,41.799146999511,-87.696394970499,630400,1,170316304001
14,Alley Speed Hump Replacement (2023),W 52ND ST & S SACRAMENTO AVE & S WHIPPLE ST & W 53RD ST,0.0,0.0,41.799105006177,-87.698837037989,630400,4,170316304004
14,Alley Speed Hump Replacement (2023),W 56TH ST & S WHIPPLE ST & S ALBANY AVE & W 57TH ST,0.0,0.0,41.791788987718,-87.69985502013,630800,1,170316308001
14,Curb & Gutter Menu (2023),4557 S SPRINGFIELD AVE,31370.37,0.021067,41.809880990446,-87.720930142198,570100,1,170315701001
14,Miscellaneous CDOT Projects (2023),3200 W 48TH PL,660.0,0.000443,41.80579258085,-87.703982677427,842800,4,170318428004
14,Sidewalk Menu (2023),2846 W 55TH ST,907.74,0.00061,41.793848588967,-87.695626852892,630400,2,170316304002
14,Sidewalk Menu (2023),2958 W 53RD ST,16254.07,0.010915,41.797472085709,-87.698626484582,630400,1,170316304001
14,Sidewalk Menu (2023),3044 W 55TH ST,8512.45,0.005716,41.793764560387,-87.700428761402,630400,3,170316304003
14,Sidewalk Menu (2023),3433 W 54TH PL,961.05,0.000645,41.794146397987,-87.70985018821,630300,2,170316303002
14,Sidewalk Menu (2023),3435 W 55TH ST,4305.06,0.002891,41.793224849642,-87.709851361676,630900,3,170316309003
14,Sidewalk Menu (2023),3802 W 45TH PL,4043.77,0.002716,41.810863433318,-87.719073718283,570100,1,170315701001
14,Sidewalk Menu (2023),3823 W 45TH PL,5815.45,0.003905,41.81047283663,-87.719718118999,570100,1,170315701001
14,Sidewalk Menu (2023),3840 W 42ND ST,14589.96,0.009798,41.817053389694,-87.720456645128,570100,1,170315701001
14,Sidewalk Menu (2023),4201 W 47TH ST,7072.65,0.00475,41.80760048414,-87.728700669356,570300,3,170315703003
14,Sidewalk Menu (2023),4301 S KOMENSKY AVE,25269.41,0.016969,41.815044829536,-87.724799396342,570200,1,170315702001
14,Sidewalk Menu (2023),4316 S KARLOV AVE,2929.54,0.001967,41.814567186783,-87.72656730736,570200,1,170315702001
14,Sidewalk Menu (2023),4545 S HARDING AVE,1566.5,0.001052,41.810193761163,-87.722193965559,570100,1,170315701001
14,Sidewalk Menu (2023),4553 S HARDING AVE,4393.0,0.00295,41.809946914115,-87.722177369391,570100,1,170315701001
14,Sidewalk Menu (2023),4557 S HARDING AVE,3629.38,0.002437,41.80985731157,-87.722175441553,570100,1,170315701001
14,Sidewalk Menu (2023),4723-4725 S KARLOV AVE,7080.25,0.004755,41.807080135591,-87.725750490895,570300,1,170315703001
14,Sidewalk Menu (2023),4736 S KEELER AVE,11643.01,0.007819,41.806706093162,-87.728741321586,570300,3,170315703003
14,Sidewalk Menu (2023),4800-4822 S KOLIN AVE,37225.06,0.024998,41.80523632644,-87.732597667599,570300,4,170315703004
14,Sidewalk Menu (2023),4845 S RIDGEWAY AVE,16998.81,0.011415,41.804556302635,-87.717064324635,570400,2,170315704002
14,Sidewalk Menu (2023),4856 S TRIPP AVE,20225.13,0.013582,41.804272365665,-87.729877823838,570300,3,170315703003
14,Sidewalk Menu (2023),4859 S KEELER AVE,9491.16,0.006374,41.804293949066,-87.728089628615,570300,1,170315703001
14,Sidewalk Menu (2023),4901 S KILBOURN AVE,10052.05,0.00675,41.803485682143,-87.735171498607,570300,4,170315703004
14,Sidewalk Menu (2023),5105 S AUSTIN AVE,2360.79,0.001585,41.799648488778,-87.771999820961,560800,2,170315608002
14,Sidewalk Menu (2023),5119 S HOMAN AVE,2940.26,0.001975,41.800183170382,-87.708401124789,630300,1,170316303001
14,Sidewalk Menu (2023),5130-5132 S SACRAMENTO AVE,3001.05,0.002015,41.799895671103,-87.699133338267,630400,4,170316304004
14,Sidewalk Menu (2023),5143-5147 S RICHMOND ST,3474.2,0.002333,41.799536087457,-87.697368528553,630400,1,170316304001
14,Sidewalk Menu (2023),5159 S WHIPPLE ST,9902.71,0.00665,41.799190962594,-87.699740355695,630400,4,170316304004
14,Sidewalk Menu (2023),5243 S SACRAMENTO AVE,12704.27,0.008531,41.797781755122,-87.698522213706,630400,1,170316304001
14,Sidewalk Menu (2023),5318 S ALBANY AVE,16620.76,0.011162,41.79658125704,-87.701393015544,630400,3,170316304003
14,Sidewalk Menu (2023),5326-5330 S RICHMOND ST,5979.7,0.004016,41.796295308413,-87.697801370033,630400,2,170316304002
14,Sidewalk Menu (2023),5408 S SPAULDING AVE,2531.43,0.0017,41.794988821165,-87.706310761956,630300,2,170316303002
14,Sidewalk Menu (2023),5416-5418 S SPAULDING AVE,5883.37,0.003951,41.794741848388,-87.706304726985,630300,2,170316303002
14,Sidewalk Menu (2023),5433 S RICHMOND ST,6918.43,0.004646,41.794453133733,-87.69721036204,630400,2,170316304002
14,Sidewalk Menu (2023),5600 S WHIPPLE ST,6334.96,0.004254,41.791633754872,-87.700215609605,630800,2,170316308002
14,Sidewalk Menu (2023),5700 S WHIPPLE ST,11544.88,0.007753,41.789819114744,-87.70008527101,630800,3,170316308003
14,Sidewalk Menu (2023),5754 S SACRAMENTO AVE,2229.8,0.001497,41.788369213132,-87.698821447649,630800,3,170316308003
14,Sidewalk Menu (2023),4700-4800 S Harding Ave,23861.64,0.016024,41.805928210637,-87.72258858556,570400,2,170315704002
14,Sidewalk Menu (2023),4700-4800 S Kenneth Ave,31023.34,0.020834,41.807615823023,-87.734891794498,570300,4,170315703004
14,Sidewalk Menu (2023),5700-5800 S St Louis Ave,43718.28,0.029359,41.789599760338,-87.711046369612,630900,2,170316309002
14,Street Resurfacing Menu (2023),5500-5700 S Francisco Ave,118834.01,0.079802,41.789953729553,-87.696223815143,630800,3,170316308003
14,Street Resurfacing Menu (2023),4700-5150 S Kolin Ave,221131.32,0.148499,41.799079441372,-87.732193240771,570500,1,170315705001
14,Street Resurfacing Menu (2023),6100-6300 S St Louis Ave,182307.18,0.122427,41.778330712592,-87.710470229769,660500,4,170316605004
14,Street Resurfacing Menu (2023),4332-4500 W 51st St,68231.48,0.04582,41.800918389019,-87.736392238986,570300,4,170315703004
14,Street Resurfacing Menu (2023),3000-3030 W 56th St,25689.56,0.017252,41.791844984156,-87.699933572131,630800,1,170316308001
14,Street Speed Hump Menu (2023),5100-5200 S Campbell Ave,2661.61,0.001787,41.799172899592,-87.686876984167,630500,1,170316305001
14,Street Speed Hump Menu (2023),2400-2800 W 53rd St,19520.0,0.013109,41.797575948229,-87.683855664081,630600,2,170316306002
14,Street Speed Hump Menu (2023),3200-3500 W 56th St,14640.0,0.009831,41.791661833598,-87.710359450042,630900,3,170316309003
14,Street Speed Hump Replacement (2023),5500-5700 S Francisco Ave,0.0,0.0,41.789953729553,-87.696223815143,630800,3,170316308003
14,Street Speed Hump Replacement (2023),6100-6300 S St Louis Ave,0.0,0.0,41.778330712592,-87.710470229769,660500,4,170316605004
14,,W MARQUETTE RD & S SPAULDING AVE & S HOMAN AVE & W 66TH PL,20237.5,0.01359,41.771632019324,-87.705393027377,660900,3,170316609003
14,,5800 S SACRAMENTO AVE,12906.94,0.008668,41.788008875115,-87.698812059918,630800,4,170316308004
14,,W MARQUETTE RD & S SPAULDING AVE & S HOMAN AVE & W 66TH PL,0.0,0.0,41.771632019324,-87.705393027377,660900,3,170316609003
14,,5800 S SACRAMENTO AVE,0.0,0.0,41.788008875115,-87.698812059918,630800,4,170316308004
14,,3000 W 55TH ST,8512.45,0.005716,41.793828053304,-87.698866793746,630400,3,170316304003
14,,3032 W 55TH ST,8512.45,0.005716,41.793906549827,-87.700008744234,630400,3,170316304003
